count_of_words,number_of_lines,count_of_comments,count_of_average_number_of_characters, count_of_average_number_of_characters_per_line, count_of_eval, count_of_human_readable,count_of_hex_numbers,count_of_whitespaces,count_of_unicodes,percentage_of_lines_more_thousand
19.0,1.0,0.0,157.52632,2993.0,0.0,133.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
21.0,1.0,0.0,100.90476,2119.0,0.0,127.0,1.0,21.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,1,0,0
38.0,1.0,0.0,151.10527,5742.0,0.0,182.0,2.0,38.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,3,0,0,8,0,0,0,0,0,0,1,2,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,1,0,0
23.0,1.0,0.0,109.17391,2511.0,0.0,141.0,2.0,23.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,1,0,0
31.0,1.0,0.0,175.83871,5451.0,0.0,239.0,1.0,31.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,1,0,0
46.0,1.0,0.0,85.695656,3942.0,0.0,183.0,4.0,46.0,0.0,1.0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,15,0,3,0,0,2,0,0,0,0,0,0,6,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,6,27,0,0,1,0,0
25.0,1.0,0.0,116.64,2916.0,0.0,143.0,2.0,25.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,1,0,0
20.0,1.0,0.0,116.6,2332.0,0.0,127.0,1.0,20.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,1,0,0
29.0,1.0,0.0,105.48276,3059.0,0.0,147.0,1.0,29.0,0.0,1.0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,1,0,0
49.0,1.0,0.0,195.77551,9593.0,0.0,466.0,1.0,49.0,0.0,1.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,43,0,19,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,29,0,0,0,0,0,86,0,0,0,0,0,0,17,0,0,1,0,0
25.0,1.0,0.0,147.28,3682.0,0.0,174.0,1.0,25.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,18,0,0,1,0,0
19.0,1.0,0.0,349.89474,6648.0,0.0,161.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
19.0,1.0,0.0,233.1579,4430.0,0.0,155.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
42.0,1.0,0.0,148.95238,6256.0,0.0,335.0,2.0,42.0,0.0,1.0,0,3,0,0,10,0,3,0,0,0,0,0,0,1,1,0,0,7,0,0,2,0,0,0,0,0,4,16,0,14,0,0,5,0,0,0,1,0,0,2,4,0,0,0,0,13,0,0,0,1,0,21,0,0,0,0,0,3,18,0,0,1,0,0
19.0,1.0,0.0,127.42105,2421.0,0.0,123.0,1.0,19.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
29.0,1.0,0.0,109.86207,3186.0,0.0,174.0,2.0,29.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,1,18,0,0,2,0,0
22.0,1.0,0.0,194.31818,4275.0,0.0,191.0,1.0,22.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,13,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,15,0,0,2,0,0
22.0,1.0,0.0,113.40909,2495.0,0.0,142.0,1.0,22.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,3,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,1,0,0
25.0,1.0,0.0,148.12,3703.0,0.0,166.0,1.0,25.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,18,0,0,1,0,0
38.0,1.0,0.0,143.86842,5467.0,0.0,301.0,3.0,38.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,15,0,12,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,31,0,0,0,0,0,2,20,0,0,1,0,0
23.0,1.0,0.0,99.73913,2294.0,0.0,129.0,1.0,23.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,1,0,0
49.0,1.0,0.0,170.53061,8356.0,0.0,438.0,1.0,49.0,0.0,1.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,26,0,17,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,1,2,0
21.0,1.0,0.0,216.90475,4555.0,0.0,150.0,1.0,21.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,1,0,0
37.0,1.0,0.0,146.16216,5408.0,0.0,169.0,1.0,37.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,4,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,1,0,0
21.0,1.0,0.0,133.80952,2810.0,0.0,145.0,2.0,21.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
24.0,1.0,0.0,137.83333,3308.0,0.0,167.0,1.0,24.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
26.0,1.0,0.0,371.80768,9667.0,0.0,342.0,1.0,26.0,0.0,1.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,40,0,0,0,0,0,0,17,0,0,1,0,0
26.0,1.0,0.0,138.76923,3608.0,0.0,171.0,1.0,26.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,10,2,0,0,0,1,0,15,0,0,1,0,0
22.0,1.0,0.0,228.45454,5026.0,0.0,209.0,1.0,22.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,1,0,0
21.0,1.0,0.0,105.95238,2225.0,0.0,129.0,1.0,21.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,1,0,0
24.0,1.0,0.0,145.29167,3487.0,0.0,170.0,1.0,24.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,14,2,0,1,0,0
20.0,1.0,0.0,106.0,2120.0,1.0,115.0,1.0,20.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0
55.0,1.0,0.0,93.58182,5147.0,0.0,229.0,7.0,55.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,24,0,4,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,19,0,0,0,0,0,1,1,0,0,0,0,1,23,0,0,1,0,0
